year_quarter (연분기),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025-Q4,RC022,황지민,T03,로수젯정,9096831.0,9096831.0,2,2,2,0,0,fail
2025-Q4,RC022,황지민,T03,록소르정,9467600.0,9467600.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,리피토정,26778267.0,26778267.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,서스펜정,9474576.0,9474576.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,세파클러캡슐,24913200.0,24913200.0,3,3,3,0,0,fail
2025-Q4,RC022,황지민,T03,아모잘탄정,19287575.0,19287575.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,아토르바정,18099596.0,18099596.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,아토젯정,30072168.0,30072168.0,1,1,1,0,0,fail
2025-Q4,RC022,황지민,T03,엑스포지정,65986563.0,65986563.0,3,3,3,0,0,fail
2025-Q4,RC022,황지민,T03,올메텍정,3026800.0,3026800.0,3,3,3,0,0,fail
2025-Q4,RC022,황지민,T03,자누비아정,95754000.0,95754000.0,5,5,5,0,0,fail
2025-Q4,RC022,황지민,T03,카나브정,1085700.0,1085700.0,1,1,1,0,0,fail
2025-Q4,RC022,황지민,T03,타미플루캡슐,53010100.0,53010100.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,트라젠타정,3966800.0,3966800.0,3,3,3,0,0,fail
2025-Q4,RC022,황지민,T03,플라빅스정,6300000.0,6300000.0,2,2,2,0,0,fail
2025-Q4,RC023,임건우,T03,가브스정,39793383.0,39793383.0,4,4,4,0,0,fail
2025-Q4,RC023,임건우,T03,글루코파지정,10448763.0,10448763.0,2,2,2,0,0,fail
2025-Q4,RC023,임건우,T03,네시나정,29384778.0,29384778.0,2,2,2,0,0,fail
2025-Q4,RC023,임건우,T03,넥시움정,23891525.0,23891525.0,3,3,3,0,0,fail
2025-Q4,RC023,임건우,T03,디아미크롱서방정,1710000.0,1710000.0,1,1,1,0,0,fail
2025-Q4,RC023,임건우,T03,로수젯정,38711169.0,38711169.0,5,5,5,0,0,fail
2025-Q4,RC023,임건우,T03,록소르정,2257800.0,2257800.0,3,3,3,0,0,fail
2025-Q4,RC023,임건우,T03,리피토정,6803100.0,6803100.0,5,5,5,0,0,fail
2025-Q4,RC023,임건우,T03,서스펜정,1635300.0,1635300.0,2,2,2,0,0,fail
2025-Q4,RC023,임건우,T03,세파클러캡슐,11070500.0,11070500.0,2,2,2,0,0,fail
2025-Q4,RC023,임건우,T03,아모잘탄정,39337718.0,39337718.0,3,3,3,0,0,fail
2025-Q4,RC023,임건우,T03,아토르바정,13196098.0,13196098.0,5,5,5,0,0,fail
2025-Q4,RC023,임건우,T03,아토젯정,34726194.0,34726194.0,1,1,1,0,0,fail
2025-Q4,RC023,임건우,T03,엑스포지정,5160400.0,5160400.0,2,2,2,0,0,fail
2025-Q4,RC023,임건우,T03,올메텍정,10536790.0,10536790.0,3,3,3,0,0,fail
2025-Q4,RC023,임건우,T03,자누비아정,8190000.0,8190000.0,1,1,1,0,0,fail
2025-Q4,RC023,임건우,T03,카나브정,6962973.0,6962973.0,5,5,5,0,0,fail
2025-Q4,RC023,임건우,T03,타미플루캡슐,642000.0,642000.0,1,1,1,0,0,fail
2025-Q4,RC023,임건우,T03,트라젠타정,7595200.0,7595200.0,4,4,4,0,0,fail
2025-Q4,RC023,임건우,T03,플라빅스정,33264000.0,33264000.0,3,3,3,0,0,fail
2025-Q4,RC024,김하은,T03,가브스정,30541140.0,30541140.0,5,5,5,0,0,fail
2025-Q4,RC024,김하은,T03,글루코파지정,808400.0,808400.0,1,1,1,0,0,fail
2025-Q4,RC024,김하은,T03,네시나정,22327526.0,22327526.0,2,2,2,0,0,fail
2025-Q4,RC024,김하은,T03,넥시움정,2125500.0,2125500.0,1,1,1,0,0,fail
2025-Q4,RC024,김하은,T03,디아미크롱서방정,6256200.0,6256200.0,3,3,3,0,0,fail
2025-Q4,RC024,김하은,T03,로수젯정,55782087.0,55782087.0,3,3,3,0,0,fail
2025-Q4,RC024,김하은,T03,록소르정,896800.0,896800.0,3,3,3,0,0,fail
2025-Q4,RC024,김하은,T03,리피토정,3849300.0,3849300.0,3,3,3,0,0,fail
2025-Q4,RC024,김하은,T03,서스펜정,26105010.0,26105010.0,6,6,6,0,0,fail
2025-Q4,RC024,김하은,T03,세파클러캡슐,20138300.0,20138300.0,2,2,2,0,0,fail
2025-Q4,RC024,김하은,T03,아모잘탄정,8436945.0,8436945.0,4,4,4,0,0,fail
2025-Q4,RC024,김하은,T03,아토르바정,328000.0,328000.0,1,1,1,0,0,fail
2025-Q4,RC024,김하은,T03,아토젯정,28639809.0,28639809.0,5,5,5,0,0,fail
2025-Q4,RC024,김하은,T03,엑스포지정,31340676.0,31340676.0,8,8,8,0,0,fail
2025-Q4,RC024,김하은,T03,올메텍정,1445500.0,1445500.0,2,2,2,0,0,fail
2025-Q4,RC024,김하은,T03,자누비아정,34320000.0,34320000.0,1,1,1,0,0,fail
2025-Q4,RC024,김하은,T03,카나브정,26207712.0,26207712.0,3,3,3,0,0,fail
2025-Q4,RC024,김하은,T03,타미플루캡슐,54756400.0,54756400.0,5,5,5,0,0,fail
2025-Q4,RC024,김하은,T03,트라젠타정,9494000.0,9494000.0,4,4,4,0,0,fail
2025-Q4,RC024,김하은,T03,플라빅스정,54936000.0,54936000.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,가브스정,28952154.0,28952154.0,1,1,1,0,0,fail
2025-Q4,RC025,강우진,T03,글루코파지정,18067626.0,18067626.0,4,4,4,0,0,fail
2025-Q4,RC025,강우진,T03,네시나정,21241281.0,21241281.0,6,6,6,0,0,fail
2025-Q4,RC025,강우진,T03,넥시움정,18991963.0,18991963.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,디아미크롱서방정,9036400.0,9036400.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,로수젯정,31706166.0,31706166.0,2,2,2,0,0,fail
2025-Q4,RC025,강우진,T03,록소르정,6577800.0,6577800.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,리피토정,9907281.0,9907281.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,서스펜정,11275725.0,11275725.0,2,2,2,0,0,fail
2025-Q4,RC025,강우진,T03,세파클러캡슐,4728800.0,4728800.0,2,2,2,0,0,fail
2025-Q4,RC025,강우진,T03,아모잘탄정,27607797.0,27607797.0,2,2,2,0,0,fail
2025-Q4,RC025,강우진,T03,아토르바정,13096439.0,13096439.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,아토젯정,55358991.0,55358991.0,4,4,4,0,0,fail
2025-Q4,RC025,강우진,T03,엑스포지정,3078000.0,3078000.0,1,1,1,0,0,fail
2025-Q4,RC025,강우진,T03,자누비아정,42426000.0,42426000.0,4,4,4,0,0,fail
2025-Q4,RC025,강우진,T03,카나브정,45044505.0,45044505.0,5,5,5,0,0,fail
2025-Q4,RC025,강우진,T03,타미플루캡슐,56743800.0,56743800.0,4,4,4,0,0,fail
2025-Q4,RC025,강우진,T03,트라젠타정,6091200.0,6091200.0,3,3,3,0,0,fail
2025-Q4,RC025,강우진,T03,플라빅스정,20790000.0,20790000.0,1,1,1,0,0,fail
2025-Q4,RC026,권정우,T03,가브스정,908900.0,908900.0,1,1,1,0,0,fail
2025-Q4,RC026,권정우,T03,글루코파지정,12176209.0,12176209.0,4,4,4,0,0,fail
2025-Q4,RC026,권정우,T03,네시나정,12037145.0,12037145.0,3,3,3,0,0,fail
2025-Q4,RC026,권정우,T03,넥시움정,29217680.0,29217680.0,3,3,3,0,0,fail
2025-Q4,RC026,권정우,T03,디아미크롱서방정,21318000.0,21318000.0,5,5,5,0,0,fail
2025-Q4,RC026,권정우,T03,로수젯정,42220098.0,42220098.0,5,5,5,0,0,fail
2025-Q4,RC026,권정우,T03,록소르정,297000.0,297000.0,1,1,1,0,0,fail
2025-Q4,RC026,권정우,T03,리피토정,9491988.0,9491988.0,2,2,2,0,0,fail
2025-Q4,RC026,권정우,T03,서스펜정,9724557.0,9724557.0,4,4,4,0,0,fail
2025-Q4,RC026,권정우,T03,세파클러캡슐,13469000.0,13469000.0,4,4,4,0,0,fail
2025-Q4,RC026,권정우,T03,아모잘탄정,4503987.0,4503987.0,2,2,2,0,0,fail
2025-Q4,RC026,권정우,T03,아토젯정,103999581.0,103999581.0,3,3,3,0,0,fail
2025-Q4,RC026,권정우,T03,엑스포지정,55709473.0,55709473.0,5,5,5,0,0,fail
2025-Q4,RC026,권정우,T03,올메텍정,1380400.0,1380400.0,1,1,1,0,0,fail
2025-Q4,RC026,권정우,T03,자누비아정,88604000.0,88604000.0,3,3,3,0,0,fail
2025-Q4,RC026,권정우,T03,카나브정,21968676.0,21968676.0,4,4,4,0,0,fail
2025-Q4,RC026,권정우,T03,타미플루캡슐,8451900.0,8451900.0,4,4,4,0,0,fail
2025-Q4,RC026,권정우,T03,트라젠타정,1504000.0,1504000.0,2,2,2,0,0,fail
2025-Q4,RC026,권정우,T03,플라빅스정,21672000.0,21672000.0,3,3,3,0,0,fail
2025-Q4,RC027,오예린,T03,가브스정,36848196.0,36848196.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,글루코파지정,756700.0,756700.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,네시나정,1643500.0,1643500.0,1,1,1,0,0,fail
2025-Q4,RC027,오예린,T03,넥시움정,20413891.0,20413891.0,3,3,3,0,0,fail
2025-Q4,RC027,오예린,T03,디아미크롱서방정,12027000.0,12027000.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,로수젯정,4221000.0,4221000.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,록소르정,406600.0,406600.0,1,1,1,0,0,fail
2025-Q4,RC027,오예린,T03,리피토정,16284177.0,16284177.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,서스펜정,11017134.0,11017134.0,3,3,3,0,0,fail
2025-Q4,RC027,오예린,T03,세파클러캡슐,7372000.0,7372000.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,아모잘탄정,4633500.0,4633500.0,4,4,4,0,0,fail
2025-Q4,RC027,오예린,T03,아토르바정,11089922.0,11089922.0,4,4,4,0,0,fail
2025-Q4,RC027,오예린,T03,아토젯정,27566154.0,27566154.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,엑스포지정,2303400.0,2303400.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,올메텍정,13617444.0,13617444.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,자누비아정,2806000.0,2806000.0,2,2,2,0,0,fail
2025-Q4,RC027,오예린,T03,카나브정,2932500.0,2932500.0,3,3,3,0,0,fail
2025-Q4,RC027,오예린,T03,타미플루캡슐,4266500.0,4266500.0,4,4,4,0,0,fail
2025-Q4,RC027,오예린,T03,트라젠타정,1278400.0,1278400.0,1,1,1,0,0,fail
2025-Q4,RC027,오예린,T03,플라빅스정,43596000.0,43596000.0,3,3,3,0,0,fail
2025-Q4,RC028,강윤서,T04,가브스정,39401795.0,39401795.0,5,5,5,0,0,fail
2025-Q4,RC028,강윤서,T04,글루코파지정,9122508.0,9122508.0,5,5,5,0,0,fail
2025-Q4,RC028,강윤서,T04,네시나정,83348589.0,83348589.0,7,7,7,0,0,fail
2025-Q4,RC028,강윤서,T04,넥시움정,31034375.0,31034375.0,6,6,6,0,0,fail
2025-Q4,RC028,강윤서,T04,디아미크롱서방정,43481000.0,43481000.0,12,12,12,0,0,fail
2025-Q4,RC028,강윤서,T04,로수젯정,40420281.0,40420281.0,4,4,4,0,0,fail
2025-Q4,RC028,강윤서,T04,록소르정,19719800.0,19719800.0,14,14,14,0,0,fail
2025-Q4,RC028,강윤서,T04,리피토정,35229618.0,35229618.0,8,8,8,0,0,fail
2025-Q4,RC028,강윤서,T04,서스펜정,2047968.0,2047968.0,2,2,2,0,0,fail
2025-Q4,RC028,강윤서,T04,세파클러캡슐,58269400.0,58269400.0,10,10,10,0,0,fail
2025-Q4,RC028,강윤서,T04,아모잘탄정,8501400.0,8501400.0,6,6,6,0,0,fail
2025-Q4,RC028,강윤서,T04,아토르바정,34242618.0,34242618.0,9,9,9,0,0,fail
2025-Q4,RC028,강윤서,T04,아토젯정,60820110.0,60820110.0,6,6,6,0,0,fail
2025-Q4,RC028,강윤서,T04,엑스포지정,26141667.0,26141667.0,4,4,4,0,0,fail
2025-Q4,RC028,강윤서,T04,올메텍정,18286275.0,18286275.0,5,5,5,0,0,fail
2025-Q4,RC028,강윤서,T04,자누비아정,60042000.0,60042000.0,5,5,5,0,0,fail
2025-Q4,RC028,강윤서,T04,카나브정,12444000.0,12444000.0,9,9,9,0,0,fail
2025-Q4,RC028,강윤서,T04,타미플루캡슐,93757700.0,93757700.0,4,4,4,0,0,fail
2025-Q4,RC028,강윤서,T04,트라젠타정,11411600.0,11411600.0,9,9,9,0,0,fail
2025-Q4,RC028,강윤서,T04,플라빅스정,17010000.0,17010000.0,2,2,2,0,0,fail
2025-Q4,RC029,윤현우,T04,가브스정,27259234.0,27259234.0,3,3,3,0,0,fail
2025-Q4,RC029,윤현우,T04,글루코파지정,19563734.0,19563734.0,8,8,8,0,0,fail
2025-Q4,RC029,윤현우,T04,네시나정,38844797.0,38844797.0,5,5,5,0,0,fail
2025-Q4,RC029,윤현우,T04,넥시움정,55534722.0,55534722.0,9,9,9,0,0,fail
2025-Q4,RC029,윤현우,T04,디아미크롱서방정,8056600.0,8056600.0,3,3,3,0,0,fail
2025-Q4,RC029,윤현우,T04,로수젯정,27843906.0,27843906.0,6,6,6,0,0,fail
2025-Q4,RC029,윤현우,T04,록소르정,8323200.0,8323200.0,5,5,5,0,0,fail
2025-Q4,RC029,윤현우,T04,리피토정,16572150.0,16572150.0,3,3,3,0,0,fail
2025-Q4,RC029,윤현우,T04,서스펜정,1487994.0,1487994.0,3,3,3,0,0,fail
2025-Q4,RC029,윤현우,T04,세파클러캡슐,37908900.0,37908900.0,5,5,5,0,0,fail
2025-Q4,RC029,윤현우,T04,아모잘탄정,12262977.0,12262977.0,7,7,7,0,0,fail
2025-Q4,RC029,윤현우,T04,아토르바정,44901662.0,44901662.0,10,10,10,0,0,fail
2025-Q4,RC029,윤현우,T04,아토젯정,43914024.0,43914024.0,5,5,5,0,0,fail
2025-Q4,RC029,윤현우,T04,올메텍정,8382556.0,8382556.0,6,6,6,0,0,fail
2025-Q4,RC029,윤현우,T04,자누비아정,113096000.0,113096000.0,6,6,6,0,0,fail
2025-Q4,RC029,윤현우,T04,카나브정,50373003.0,50373003.0,7,7,7,0,0,fail
2025-Q4,RC029,윤현우,T04,타미플루캡슐,46533800.0,46533800.0,6,6,6,0,0,fail
2025-Q4,RC029,윤현우,T04,트라젠타정,13197600.0,13197600.0,8,8,8,0,0,fail
2025-Q4,RC029,윤현우,T04,플라빅스정,17514000.0,17514000.0,2,2,2,0,0,fail
2025-Q4,RC030,오건우,T04,가브스정,36267575.0,36267575.0,4,4,4,0,0,fail
2025-Q4,RC030,오건우,T04,글루코파지정,17863573.0,17863573.0,8,8,8,0,0,fail
2025-Q4,RC030,오건우,T04,네시나정,112294169.0,112294169.0,11,11,11,0,0,fail
2025-Q4,RC030,오건우,T04,넥시움정,18536979.0,18536979.0,4,4,4,0,0,fail
2025-Q4,RC030,오건우,T04,디아미크롱서방정,2207200.0,2207200.0,3,3,3,0,0,fail
2025-Q4,RC030,오건우,T04,로수젯정,74469168.0,74469168.0,10,10,10,0,0,fail
2025-Q4,RC030,오건우,T04,록소르정,11951200.0,11951200.0,7,7,7,0,0,fail
2025-Q4,RC030,오건우,T04,리피토정,26670240.0,26670240.0,8,8,8,0,0,fail
2025-Q4,RC030,오건우,T04,서스펜정,21784287.0,21784287.0,6,6,6,0,0,fail
2025-Q4,RC030,오건우,T04,세파클러캡슐,20238000.0,20238000.0,7,7,7,0,0,fail
2025-Q4,RC030,오건우,T04,아모잘탄정,21660309.0,21660309.0,6,6,6,0,0,fail
2025-Q4,RC030,오건우,T04,아토르바정,14317651.0,14317651.0,3,3,3,0,0,fail
2025-Q4,RC030,오건우,T04,아토젯정,18857178.0,18857178.0,5,5,5,0,0,fail
2025-Q4,RC030,오건우,T04,엑스포지정,58850430.0,58850430.0,6,6,6,0,0,fail
2025-Q4,RC030,오건우,T04,올메텍정,52131013.0,52131013.0,11,11,11,0,0,fail
2025-Q4,RC030,오건우,T04,자누비아정,101324000.0,101324000.0,8,8,8,0,0,fail
2025-Q4,RC030,오건우,T04,카나브정,39967032.0,39967032.0,6,6,6,0,0,fail
2025-Q4,RC030,오건우,T04,타미플루캡슐,150509200.0,150509200.0,8,8,8,0,0,fail
2025-Q4,RC030,오건우,T04,트라젠타정,13366800.0,13366800.0,8,8,8,0,0,fail
2025-Q4,RC030,오건우,T04,플라빅스정,17766000.0,17766000.0,2,2,2,0,0,fail
2025-Q4,RC031,최준우,T04,가브스정,22456591.0,22456591.0,6,6,6,0,0,fail
2025-Q4,RC031,최준우,T04,글루코파지정,9408179.0,9408179.0,4,4,4,0,0,fail
2025-Q4,RC031,최준우,T04,네시나정,4601800.0,4601800.0,2,2,2,0,0,fail
2025-Q4,RC031,최준우,T04,넥시움정,29740880.0,29740880.0,5,5,5,0,0,fail
2025-Q4,RC031,최준우,T04,디아미크롱서방정,7220200.0,7220200.0,8,8,8,0,0,fail
2025-Q4,RC031,최준우,T04,로수젯정,3859200.0,3859200.0,4,4,4,0,0,fail
2025-Q4,RC031,최준우,T04,록소르정,14744200.0,14744200.0,6,6,6,0,0,fail
2025-Q4,RC031,최준우,T04,리피토정,29413887.0,29413887.0,6,6,6,0,0,fail
2025-Q4,RC031,최준우,T04,서스펜정,19621296.0,19621296.0,3,3,3,0,0,fail
2025-Q4,RC031,최준우,T04,세파클러캡슐,6186700.0,6186700.0,5,5,5,0,0,fail
2025-Q4,RC031,최준우,T04,아모잘탄정,6527100.0,6527100.0,5,5,5,0,0,fail
2025-Q4,RC031,최준우,T04,아토르바정,2276200.0,2276200.0,3,3,3,0,0,fail
2025-Q4,RC031,최준우,T04,아토젯정,43906104.0,43906104.0,6,6,6,0,0,fail
2025-Q4,RC031,최준우,T04,엑스포지정,59309441.0,59309441.0,7,7,7,0,0,fail
2025-Q4,RC031,최준우,T04,올메텍정,21128785.0,21128785.0,8,8,8,0,0,fail
2025-Q4,RC031,최준우,T04,자누비아정,101774000.0,101774000.0,9,9,9,0,0,fail
2025-Q4,RC031,최준우,T04,카나브정,9523200.0,9523200.0,7,7,7,0,0,fail
2025-Q4,RC031,최준우,T04,타미플루캡슐,15212600.0,15212600.0,6,6,6,0,0,fail
2025-Q4,RC031,최준우,T04,트라젠타정,7388400.0,7388400.0,3,3,3,0,0,fail
2025-Q4,RC031,최준우,T04,플라빅스정,66276000.0,66276000.0,3,3,3,0,0,fail
2025-Q4,RC032,서재원,T04,가브스정,9582210.0,9582210.0,5,5,5,0,0,fail
2025-Q4,RC032,서재원,T04,글루코파지정,12483026.0,12483026.0,6,6,6,0,0,fail
2025-Q4,RC032,서재원,T04,네시나정,91709503.0,91709503.0,13,13,13,0,0,fail
2025-Q4,RC032,서재원,T04,넥시움정,19331186.0,19331186.0,2,2,2,0,0,fail
2025-Q4,RC032,서재원,T04,디아미크롱서방정,23214600.0,23214600.0,5,5,5,0,0,fail
2025-Q4,RC032,서재원,T04,로수젯정,188626344.0,188626344.0,14,14,14,0,0,fail
2025-Q4,RC032,서재원,T04,록소르정,12399600.0,12399600.0,7,7,7,0,0,fail
2025-Q4,RC032,서재원,T04,리피토정,2989800.0,2989800.0,2,2,2,0,0,fail
2025-Q4,RC032,서재원,T04,서스펜정,2891100.0,2891100.0,4,4,4,0,0,fail
2025-Q4,RC032,서재원,T04,세파클러캡슐,15457900.0,15457900.0,8,8,8,0,0,fail
2025-Q4,RC032,서재원,T04,아모잘탄정,82126377.0,82126377.0,11,11,11,0,0,fail
2025-Q4,RC032,서재원,T04,아토르바정,6615530.0,6615530.0,3,3,3,0,0,fail
2025-Q4,RC032,서재원,T04,아토젯정,30732570.0,30732570.0,2,2,2,0,0,fail
2025-Q4,RC032,서재원,T04,엑스포지정,45189794.0,45189794.0,10,10,10,0,0,fail
2025-Q4,RC032,서재원,T04,올메텍정,20903751.0,20903751.0,8,8,8,0,0,fail
2025-Q4,RC032,서재원,T04,자누비아정,184612000.0,184612000.0,7,7,7,0,0,fail
2025-Q4,RC032,서재원,T04,카나브정,26082558.0,26082558.0,5,5,5,0,0,fail
2025-Q4,RC032,서재원,T04,타미플루캡슐,4154900.0,4154900.0,3,3,3,0,0,fail
2025-Q4,RC032,서재원,T04,트라젠타정,13197600.0,13197600.0,7,7,7,0,0,fail
2025-Q4,RC032,서재원,T04,플라빅스정,86184000.0,86184000.0,7,7,7,0,0,fail
2025-Q4,RC033,최윤서,T05,가브스정,45678984.0,45678984.0,7,7,7,0,0,fail
2025-Q4,RC033,최윤서,T05,글루코파지정,19255636.0,19255636.0,5,5,5,0,0,fail
2025-Q4,RC033,최윤서,T05,네시나정,32372664.0,32372664.0,3,3,3,0,0,fail
2025-Q4,RC033,최윤서,T05,넥시움정,24679226.0,24679226.0,5,5,5,0,0,fail
2025-Q4,RC033,최윤서,T05,디아미크롱서방정,25066400.0,25066400.0,6,6,6,0,0,fail
2025-Q4,RC033,최윤서,T05,로수젯정,39728208.0,39728208.0,2,2,2,0,0,fail
2025-Q4,RC033,최윤서,T05,록소르정,11512800.0,11512800.0,8,8,8,0,0,fail
2025-Q4,RC033,최윤서,T05,리피토정,44227830.0,44227830.0,6,6,6,0,0,fail
2025-Q4,RC033,최윤서,T05,서스펜정,8063874.0,8063874.0,2,2,2,0,0,fail
2025-Q4,RC033,최윤서,T05,세파클러캡슐,1686300.0,1686300.0,3,3,3,0,0,fail
2025-Q4,RC033,최윤서,T05,아모잘탄정,33966520.0,33966520.0,5,5,5,0,0,fail
2025-Q4,RC033,최윤서,T05,아토르바정,5435959.0,5435959.0,2,2,2,0,0,fail
2025-Q4,RC033,최윤서,T05,아토젯정,71749287.0,71749287.0,4,4,4,0,0,fail
2025-Q4,RC033,최윤서,T05,엑스포지정,33795220.0,33795220.0,4,4,4,0,0,fail
2025-Q4,RC033,최윤서,T05,올메텍정,20326729.0,20326729.0,4,4,4,0,0,fail
2025-Q4,RC033,최윤서,T05,자누비아정,7194000.0,7194000.0,3,3,3,0,0,fail
2025-Q4,RC033,최윤서,T05,카나브정,27612963.0,27612963.0,9,9,9,0,0,fail
2025-Q4,RC033,최윤서,T05,타미플루캡슐,23455500.0,23455500.0,2,2,2,0,0,fail
2025-Q4,RC033,최윤서,T05,트라젠타정,12201200.0,12201200.0,7,7,7,0,0,fail
2025-Q4,RC033,최윤서,T05,플라빅스정,34902000.0,34902000.0,4,4,4,0,0,fail
2025-Q4,RC034,서민서,T05,가브스정,28111642.0,28111642.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,글루코파지정,3329356.0,3329356.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,네시나정,7888800.0,7888800.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,넥시움정,1874800.0,1874800.0,2,2,2,0,0,fail
2025-Q4,RC034,서민서,T05,디아미크롱서방정,12050800.0,12050800.0,4,4,4,0,0,fail
2025-Q4,RC034,서민서,T05,로수젯정,75463863.0,75463863.0,6,6,6,0,0,fail
2025-Q4,RC034,서민서,T05,록소르정,4766800.0,4766800.0,2,2,2,0,0,fail
2025-Q4,RC034,서민서,T05,리피토정,10126653.0,10126653.0,6,6,6,0,0,fail
2025-Q4,RC034,서민서,T05,서스펜정,2263200.0,2263200.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,세파클러캡슐,58954300.0,58954300.0,10,10,10,0,0,fail
2025-Q4,RC034,서민서,T05,아모잘탄정,55364738.0,55364738.0,7,7,7,0,0,fail
2025-Q4,RC034,서민서,T05,아토르바정,35230627.0,35230627.0,10,10,10,0,0,fail
2025-Q4,RC034,서민서,T05,아토젯정,16127658.0,16127658.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,엑스포지정,2592800.0,2592800.0,2,2,2,0,0,fail
2025-Q4,RC034,서민서,T05,올메텍정,3031000.0,3031000.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,자누비아정,63710000.0,63710000.0,3,3,3,0,0,fail
2025-Q4,RC034,서민서,T05,카나브정,42295581.0,42295581.0,6,6,6,0,0,fail
2025-Q4,RC034,서민서,T05,타미플루캡슐,29781100.0,29781100.0,6,6,6,0,0,fail
2025-Q4,RC034,서민서,T05,트라젠타정,3590800.0,3590800.0,1,1,1,0,0,fail
2025-Q4,RC034,서민서,T05,플라빅스정,35784000.0,35784000.0,2,2,2,0,0,fail
2025-Q4,RC035,오준호,T05,가브스정,18434356.0,18434356.0,5,5,5,0,0,fail
2025-Q4,RC035,오준호,T05,글루코파지정,9415323.0,9415323.0,3,3,3,0,0,fail
2025-Q4,RC035,오준호,T05,네시나정,692000.0,692000.0,1,1,1,0,0,fail
2025-Q4,RC035,오준호,T05,넥시움정,38077377.0,38077377.0,4,4,4,0,0,fail
2025-Q4,RC035,오준호,T05,디아미크롱서방정,26866400.0,26866400.0,9,9,9,0,0,fail
2025-Q4,RC035,오준호,T05,로수젯정,102546213.0,102546213.0,6,6,6,0,0,fail
2025-Q4,RC035,오준호,T05,록소르정,13221400.0,13221400.0,5,5,5,0,0,fail
2025-Q4,RC035,오준호,T05,리피토정,5668200.0,5668200.0,4,4,4,0,0,fail
2025-Q4,RC035,오준호,T05,서스펜정,57023238.0,57023238.0,8,8,8,0,0,fail
2025-Q4,RC035,오준호,T05,세파클러캡슐,29474000.0,29474000.0,6,6,6,0,0,fail
2025-Q4,RC035,오준호,T05,아모잘탄정,33797887.0,33797887.0,6,6,6,0,0,fail
2025-Q4,RC035,오준호,T05,아토르바정,14497044.0,14497044.0,4,4,4,0,0,fail
2025-Q4,RC035,오준호,T05,아토젯정,26454231.0,26454231.0,2,2,2,0,0,fail
2025-Q4,RC035,오준호,T05,엑스포지정,26845051.0,26845051.0,4,4,4,0,0,fail
2025-Q4,RC035,오준호,T05,올메텍정,24075373.0,24075373.0,5,5,5,0,0,fail
2025-Q4,RC035,오준호,T05,자누비아정,147954000.0,147954000.0,5,5,5,0,0,fail
2025-Q4,RC035,오준호,T05,카나브정,26187657.0,26187657.0,4,4,4,0,0,fail
2025-Q4,RC035,오준호,T05,타미플루캡슐,7676500.0,7676500.0,3,3,3,0,0,fail
2025-Q4,RC035,오준호,T05,트라젠타정,7482400.0,7482400.0,5,5,5,0,0,fail
2025-Q4,RC035,오준호,T05,플라빅스정,57834000.0,57834000.0,6,6,6,0,0,fail
2025-Q4,RC036,임서준,T05,가브스정,17012169.0,17012169.0,3,3,3,0,0,fail
2025-Q4,RC036,임서준,T05,글루코파지정,32911994.0,32911994.0,7,7,7,0,0,fail
2025-Q4,RC036,임서준,T05,네시나정,38157237.0,38157237.0,3,3,3,0,0,fail
2025-Q4,RC036,임서준,T05,넥시움정,42897119.0,42897119.0,5,5,5,0,0,fail
2025-Q4,RC036,임서준,T05,디아미크롱서방정,16246600.0,16246600.0,6,6,6,0,0,fail
2025-Q4,RC036,임서준,T05,로수젯정,129336960.0,129336960.0,6,6,6,0,0,fail
